firmware_vendor,firmware_product,firmware_version,sbom_document_id,ground_truth_id,component_id,component_name,component_version,original_cpe,ground_truth_cpe,validation_result,cpe_present,actual_product,verified_software_version,version_verification_method,product_boundary,representative_status
MDEX,MX560,12.01.07.151,1363,1465,199233,iptables-mod-nat-extra,1.4.21-1,cpe:2.3:a:iptables-mod-nat-extra:iptables-mod-nat-extra:1.4.21-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iptables,1.4.21,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1466,199234,iptables-mod-quota2,2.5-1,cpe:2.3:a:iptables-mod-quota2:iptables-mod-quota2:2.5-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Xtables-addons quota2 extension,2.5,NOT_REQUIRED_OR_BASE_ARTIFACT,PLUGIN_OR_MODULE,DERIVED_COMPONENT
MDEX,MX560,12.01.07.151,1363,1467,199235,iptables,1.4.21-1,cpe:2.3:a:iptables:iptables:1.4.21-1:*:*:*:*:*:*:*,cpe:2.3:a:netfilter:iptables:1.4.21:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,iptables,1.4.21,DIRECT_PACKAGE_VERSION,REPRESENTATIVE_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1468,199236,iw,4.3-1,cpe:2.3:a:iw:iw:4.3-1:*:*:*:*:*:*:*,cpe:2.3:a:kernel:iw:4.3:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,iw,4.3,DIRECT_PACKAGE_VERSION,REPRESENTATIVE_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1469,199237,iwinfo,2015-06-01-ade8b1b299cbd5748db1acf80dd3e9f567938371,cpe:2.3:a:iwinfo:iwinfo:2015-06-01-ade8b1b299cbd5748db1acf80dd3e9f567938371:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libiwinfo,2015-06-01,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1470,199238,jshn,2020-01-20-1,cpe:2.3:a:jshn:jshn:2020-01-20-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libubox,2020-01-20,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1471,199239,jsonfilter,2014-06-19-cdc760c58077f44fc40adbbe41e1556a67c1b9a9,cpe:2.3:a:jsonfilter:jsonfilter:2014-06-19-cdc760c58077f44fc40adbbe41e1556a67c1b9a9:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,jsonfilter,2014-06-19,NOT_REQUIRED_OR_BASE_ARTIFACT,REPRESENTATIVE_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1472,199240,kernel,3.18.44-1-25537d111ef7e830377132d69e2065a0,cpe:2.3:a:kernel:kernel:3.18.44-1-25537d111ef7e830377132d69e2065a0:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1473,199241,kmod-ath9k-common,3.18.44+2016-01-10-1,cpe:2.3:a:kmod-ath9k-common:kmod-ath9k-common:3.18.44+2016-01-10-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1474,199242,kmod-ath9k,3.18.44+2016-01-10-1,cpe:2.3:a:kmod-ath9k:kmod-ath9k:3.18.44+2016-01-10-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1475,199243,kmod-ath,3.18.44+2016-01-10-1,cpe:2.3:a:kmod-ath:kmod-ath:3.18.44+2016-01-10-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1476,199244,kmod-bridge,3.18.44-1,cpe:2.3:a:kmod-bridge:kmod-bridge:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1477,199245,kmod-cfg80211,3.18.44+2016-01-10-1,cpe:2.3:a:kmod-cfg80211:kmod-cfg80211:3.18.44+2016-01-10-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1478,199246,kmod-crypto-aead,3.18.44-1,cpe:2.3:a:kmod-crypto-aead:kmod-crypto-aead:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1479,199247,kmod-crypto-aes,3.18.44-1,cpe:2.3:a:kmod-crypto-aes:kmod-crypto-aes:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1480,199248,kmod-crypto-arc4,3.18.44-1,cpe:2.3:a:kmod-crypto-arc4:kmod-crypto-arc4:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1481,199249,kmod-crypto-authenc,3.18.44-1,cpe:2.3:a:kmod-crypto-authenc:kmod-crypto-authenc:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1482,199250,kmod-crypto-cbc,3.18.44-1,cpe:2.3:a:kmod-crypto-cbc:kmod-crypto-cbc:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1483,199251,kmod-crypto-core,3.18.44-1,cpe:2.3:a:kmod-crypto-core:kmod-crypto-core:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1484,199252,kmod-crypto-deflate,3.18.44-1,cpe:2.3:a:kmod-crypto-deflate:kmod-crypto-deflate:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1485,199253,kmod-crypto-des,3.18.44-1,cpe:2.3:a:kmod-crypto-des:kmod-crypto-des:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1486,199254,kmod-crypto-ecb,3.18.44-1,cpe:2.3:a:kmod-crypto-ecb:kmod-crypto-ecb:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1487,199255,kmod-crypto-hash,3.18.44-1,cpe:2.3:a:kmod-crypto-hash:kmod-crypto-hash:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1488,199256,kmod-crypto-hmac,3.18.44-1,cpe:2.3:a:kmod-crypto-hmac:kmod-crypto-hmac:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1489,199257,kmod-crypto-iv,3.18.44-1,cpe:2.3:a:kmod-crypto-iv:kmod-crypto-iv:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1490,199258,kmod-crypto-manager,3.18.44-1,cpe:2.3:a:kmod-crypto-manager:kmod-crypto-manager:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1491,199259,kmod-crypto-md5,3.18.44-1,cpe:2.3:a:kmod-crypto-md5:kmod-crypto-md5:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1492,199260,kmod-crypto-pcompress,3.18.44-1,cpe:2.3:a:kmod-crypto-pcompress:kmod-crypto-pcompress:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1493,199261,kmod-crypto-rng,3.18.44-1,cpe:2.3:a:kmod-crypto-rng:kmod-crypto-rng:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1494,199262,kmod-crypto-sha1,3.18.44-1,cpe:2.3:a:kmod-crypto-sha1:kmod-crypto-sha1:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1495,199263,kmod-crypto-sha256,3.18.44-1,cpe:2.3:a:kmod-crypto-sha256:kmod-crypto-sha256:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1496,199264,kmod-crypto-wq,3.18.44-1,cpe:2.3:a:kmod-crypto-wq:kmod-crypto-wq:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1497,199265,kmod-ebtables-ipv4,3.18.44-1,cpe:2.3:a:kmod-ebtables-ipv4:kmod-ebtables-ipv4:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1498,199266,kmod-ebtables-watchers,3.18.44-1,cpe:2.3:a:kmod-ebtables-watchers:kmod-ebtables-watchers:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1499,199267,kmod-ebtables,3.18.44-1,cpe:2.3:a:kmod-ebtables:kmod-ebtables:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1500,199268,kmod-fs-autofs4,3.18.44-1,cpe:2.3:a:kmod-fs-autofs4:kmod-fs-autofs4:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1501,199269,kmod-fs-msdos,3.18.44-1,cpe:2.3:a:kmod-fs-msdos:kmod-fs-msdos:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1502,199270,kmod-fs-ntfs,3.18.44-1,cpe:2.3:a:kmod-fs-ntfs:kmod-fs-ntfs:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1503,199271,kmod-fs-vfat,3.18.44-1,cpe:2.3:a:kmod-fs-vfat:kmod-fs-vfat:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1504,199272,kmod-gpio-button-hotplug,3.18.44-1,cpe:2.3:a:kmod-gpio-button-hotplug:kmod-gpio-button-hotplug:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1505,199273,kmod-gre6,3.18.44-1,cpe:2.3:a:kmod-gre6:kmod-gre6:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1506,199274,kmod-gre,3.18.44-1,cpe:2.3:a:kmod-gre:kmod-gre:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1507,199275,kmod-ifb,3.18.44-1,cpe:2.3:a:kmod-ifb:kmod-ifb:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1508,199276,kmod-ip6-tunnel,3.18.44-1,cpe:2.3:a:kmod-ip6-tunnel:kmod-ip6-tunnel:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1509,199277,kmod-ip6tables,3.18.44-1,cpe:2.3:a:kmod-ip6tables:kmod-ip6tables:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1510,199278,kmod-ipsec4,3.18.44-1,cpe:2.3:a:kmod-ipsec4:kmod-ipsec4:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1511,199279,kmod-ipsec6,3.18.44-1,cpe:2.3:a:kmod-ipsec6:kmod-ipsec6:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1512,199280,kmod-ipsec,3.18.44-1,cpe:2.3:a:kmod-ipsec:kmod-ipsec:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1513,199281,kmod-ipt-conntrack-extra,3.18.44-1,cpe:2.3:a:kmod-ipt-conntrack-extra:kmod-ipt-conntrack-extra:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1514,199282,kmod-ipt-conntrack,3.18.44-1,cpe:2.3:a:kmod-ipt-conntrack:kmod-ipt-conntrack:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1515,199283,kmod-ipt-coova,3.18.44+1.3.0+20141128-4,cpe:2.3:a:kmod-ipt-coova:kmod-ipt-coova:3.18.44+1.3.0+20141128-4:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1516,199284,kmod-ipt-core,3.18.44-1,cpe:2.3:a:kmod-ipt-core:kmod-ipt-core:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1517,199285,kmod-ipt-filter,3.18.44-1,cpe:2.3:a:kmod-ipt-filter:kmod-ipt-filter:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1518,199286,kmod-ipt-ipopt,3.18.44-1,cpe:2.3:a:kmod-ipt-ipopt:kmod-ipt-ipopt:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1519,199287,kmod-ipt-ipsec,3.18.44-1,cpe:2.3:a:kmod-ipt-ipsec:kmod-ipt-ipsec:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1520,199288,kmod-ipt-nat-extra,3.18.44-1,cpe:2.3:a:kmod-ipt-nat-extra:kmod-ipt-nat-extra:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1521,199289,kmod-ipt-nat6,3.18.44-1,cpe:2.3:a:kmod-ipt-nat6:kmod-ipt-nat6:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1522,199290,kmod-ipt-nat,3.18.44-1,cpe:2.3:a:kmod-ipt-nat:kmod-ipt-nat:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1523,199291,kmod-ipt-quota2,3.18.44+2.5-1,cpe:2.3:a:kmod-ipt-quota2:kmod-ipt-quota2:3.18.44+2.5-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Xtables-addons quota2 extension,2.5,NOT_REQUIRED_OR_BASE_ARTIFACT,KERNEL_OR_KMOD,DERIVED_COMPONENT
MDEX,MX560,12.01.07.151,1363,1524,199292,kmod-iptunnel4,3.18.44-1,cpe:2.3:a:kmod-iptunnel4:kmod-iptunnel4:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1525,199293,kmod-iptunnel6,3.18.44-1,cpe:2.3:a:kmod-iptunnel6:kmod-iptunnel6:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1526,199294,kmod-iptunnel,3.18.44-1,cpe:2.3:a:kmod-iptunnel:kmod-iptunnel:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1527,199295,kmod-ipv6,3.18.44-1,cpe:2.3:a:kmod-ipv6:kmod-ipv6:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1528,199296,kmod-l2tp,3.18.44-1,cpe:2.3:a:kmod-l2tp:kmod-l2tp:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
MDEX,MX560,12.01.07.151,1363,1529,199297,kmod-ledtrig-usbdev,3.18.44-1,cpe:2.3:a:kmod-ledtrig-usbdev:kmod-ledtrig-usbdev:3.18.44-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Linux kernel,3.18.44,NOT_REQUIRED_OR_BASE_ARTIFACT,SUBCOMPONENT_IDENTIFIED,REPRESENTATIVE_IDENTIFIED
